CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,RANGAGEAD,RANGAGEDEM,ADH,RANGADH
2,0,0,U,2,DA,21,3.0,3.0,0,
3,0,0,M,0,DA,21,4.0,5.0,3,1.0
3,1500,2,A,0,DA,21,8.0,8.0,2,1.0
4,1478,0,U,0,DV,21,2.0,2.0,2,1.0
2,0,0,C,0,DV,21,7.0,8.0,4,1.0
3,0,0,A,0,DV,21,6.0,6.0,0,
3,0,0,M,0,DV,21,1.0,2.0,1,1.0
3,0,0,A,0,DV,21,3.0,3.0,0,
2,0,0,A,0,DA,21,5.0,6.0,3,1.0
2,0,0,A,0,DA,25,8.0,,2,1.0
2,1336,0,U,0,DV,21,2.0,2.0,2,1.0
2,0,0,M,2,DV,21,4.0,5.0,4,1.0
2,0,0,M,0,DA,21,7.0,8.0,3,1.0
2,0,0,A,0,DV,21,5.0,6.0,4,1.0
2,0,0,A,0,DV,21,4.0,5.0,2,1.0
3,0,0,D,0,DV,21,4.0,5.0,2,1.0
3,0,3,M,0,DA,21,4.0,5.0,3,1.0
3,0,0,M,0,DA,25,6.0,7.0,2,1.0
2,0,0,A,0,DV,21,4.0,4.0,0,
4,1800,1,C,0,DV,21,2.0,3.0,4,1.0
3,0,0,M,2,DA,21,6.0,6.0,0,
2,0,0,M,0,DA,25,6.0,6.0,0,
2,0,0,A,0,DV,21,2.0,2.0,0,
3,0,0,A,0,DV,21,8.0,9.0,4,1.0
3,0,0,M,0,DA,21,8.0,9.0,2,1.0
2,0,0,A,0,RA,21,2.0,2.0,1,1.0
4,0,0,C,2,DA,21,2.0,3.0,1,1.0
3,0,0,A,0,DV,21,2.0,2.0,0,
2,0,0,A,0,DV,21,4.0,4.0,0,
2,0,0,A,0,DV,10,3.0,3.0,0,
3,0,0,A,0,DV,10,1.0,1.0,0,
3,0,0,A,0,DV,21,7.0,7.0,2,1.0
4,0,0,C,2,DA,21,4.0,4.0,0,
2,0,0,A,0,DV,21,7.0,7.0,0,
3,0,0,A,0,DV,21,7.0,7.0,0,
2,0,0,U,0,DV,21,2.0,3.0,4,1.0
2,0,0,A,0,DV,21,6.0,6.0,0,
3,0,0,A,2,DV,21,6.0,6.0,0,
2,0,0,A,0,DA,21,8.0,,2,1.0
2,2380,4,M,0,DV,21,4.0,4.0,4,1.0
3,1343,4,M,0,DV,21,2.0,3.0,4,1.0
4,1504,0,U,0,DA,21,3.0,3.0,2,1.0
3,0,0,A,0,DV,21,1.0,2.0,2,1.0
2,0,0,A,0,RA,21,2.0,2.0,0,
3,0,0,A,0,DV,10,7.0,7.0,0,
2,0,3,B,0,DA,21,5.0,6.0,2,1.0
3,0,0,A,0,DV,21,2.0,2.0,0,
2,0,0,A,0,DV,21,2.0,2.0,0,
3,0,0,A,0,DA,21,5.0,5.0,0,
3,0,0,A,0,DV,21,6.0,6.0,0,
3,0,0,M,0,DV,21,3.0,4.0,4,1.0
2,0,0,A,0,DA,21,6.0,6.0,0,
4,0,0,C,0,DV,21,6.0,6.0,0,
3,0,0,M,0,DV,21,2.0,3.0,4,1.0
2,0,0,C,0,DV,21,1.0,2.0,4,1.0
3,0,0,A,0,DA,25,7.0,7.0,2,1.0
2,0,0,M,0,DV,21,8.0,,3,1.0
2,0,0,M,0,DA,21,8.0,8.0,3,1.0
3,0,0,A,0,DV,21,8.0,9.0,0,
2,0,0,A,0,DA,21,4.0,4.0,0,
2,0,0,A,0,DV,21,4.0,4.0,2,1.0
4,1400,0,U,2,DV,21,1.0,2.0,4,1.0
3,0,0,A,0,DV,21,8.0,,2,1.0
2,0,0,A,0,RA,21,2.0,3.0,1,1.0
3,0,0,M,2,DA,21,8.0,8.0,0,
2,0,0,G,0,DA,21,8.0,8.0,4,1.0
3,0,0,D,0,DA,25,7.0,7.0,2,1.0
3,1000,1,B,0,DV,21,2.0,3.0,3,1.0
4,1500,0,C,0,DV,21,2.0,3.0,4,1.0
4,0,0,C,2,DA,21,4.0,4.0,0,
4,0,0,C,2,DA,21,5.0,5.0,0,
3,0,0,A,2,DA,21,8.0,8.0,0,
3,0,0,M,0,DA,21,5.0,6.0,2,1.0
2,0,0,A,0,DV,21,3.0,4.0,3,1.0
3,0,0,A,0,DV,21,8.0,9.0,0,
3,0,0,A,0,DV,21,4.0,4.0,1,1.0
2,0,0,A,0,DV,21,6.0,6.0,0,
2,0,0,M,0,DV,21,7.0,8.0,4,1.0
3,0,0,M,0,DA,21,5.0,5.0,2,1.0
2,1888,0,U,0,DA,21,1.0,2.0,2,1.0
2,2440,3,M,0,DV,21,4.0,4.0,1,1.0
2,0,0,C,0,DV,21,1.0,2.0,3,1.0
3,1509,1,M,0,DV,21,2.0,2.0,2,1.0
3,0,0,A,0,DV,21,8.0,8.0,1,1.0
4,0,0,A,0,DV,21,2.0,2.0,0,
2,0,0,M,0,DA,21,5.0,6.0,3,1.0
2,0,0,A,0,DA,25,6.0,6.0,0,
3,0,0,A,0,DV,21,8.0,9.0,0,
3,0,0,A,0,DA,25,8.0,9.0,0,
2,1313,0,U,2,DV,21,2.0,2.0,4,1.0
3,0,0,A,0,DV,21,2.0,2.0,2,1.0
2,0,0,A,0,DV,21,3.0,4.0,2,1.0
4,0,0,A,0,DV,21,7.0,7.0,0,
3,0,0,A,0,DV,21,8.0,9.0,3,1.0
2,0,0,A,0,DV,21,2.0,2.0,0,
4,0,0,A,0,DV,21,2.0,2.0,0,
2,0,0,A,2,DA,21,4.0,5.0,2,1.0
3,0,0,M,0,DA,21,5.0,6.0,4,1.0
3,0,0,A,0,DA,21,5.0,5.0,0,
4,0,0,A,0,DV,21,2.0,2.0,0,
3,0,0,A,0,DV,21,5.0,6.0,4,1.0
3,0,0,A,0,DA,21,4.0,4.0,2,1.0
2,0,0,M,0,DA,21,8.0,9.0,2,1.0
2,1220,2,M,0,DA,21,4.0,4.0,0,
4,0,0,A,0,DV,21,3.0,3.0,0,
2,0,0,D,0,DV,21,4.0,5.0,2,1.0
2,0,0,U,0,DV,21,3.0,4.0,2,1.0
2,0,0,M,0,DA,25,7.0,8.0,4,1.0
2,1508,0,C,0,DV,21,1.0,2.0,4,1.0
2,0,0,A,0,DV,21,3.0,6.0,18,4.0
4,0,0,C,0,DA,21,2.0,6.0,22,5.0
2,0,0,A,0,DV,21,8.0,,22,5.0
4,0,0,C,0,DA,21,1.0,5.0,18,4.0
4,0,0,C,0,DA,21,2.0,6.0,17,4.0
2,0,3,M,0,DV,21,1.0,6.0,23,5.0
2,0,0,A,0,DV,21,6.0,,20,5.0
2,0,0,A,0,DA,21,4.0,8.0,18,4.0
3,0,0,A,0,DV,21,8.0,,17,4.0
3,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,M,0,DA,21,5.0,9.0,19,4.0
2,0,0,A,0,DV,21,7.0,,21,5.0
3,0,0,A,0,DA,21,6.0,,19,4.0
3,0,0,A,0,DV,21,4.0,7.0,18,4.0
3,0,0,M,0,DA,21,3.0,7.0,20,5.0
3,0,0,A,0,DV,21,2.0,5.0,17,4.0
3,0,0,M,0,DA,21,8.0,,18,4.0
3,0,0,V,0,DV,21,4.0,9.0,23,5.0
2,0,0,M,2,DV,21,7.0,,23,5.0
3,0,0,M,0,DV,21,2.0,7.0,22,5.0
2,0,0,A,0,DV,21,8.0,,18,4.0
2,2112,2,M,2,DA,21,2.0,7.0,22,5.0
3,0,0,A,0,DA,21,4.0,9.0,22,5.0
3,0,0,A,0,DA,21,2.0,7.0,21,5.0
2,0,0,A,0,RA,21,2.0,6.0,22,5.0
2,0,0,A,0,DV,10,6.0,,22,5.0
2,0,0,A,0,DV,21,7.0,,23,5.0
3,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,0,0,A,0,DV,21,4.0,8.0,21,5.0
3,0,0,A,0,DV,21,1.0,4.0,16,4.0
3,0,0,A,0,DV,21,2.0,6.0,20,5.0
2,0,0,A,0,DV,21,5.0,8.0,16,4.0
3,0,0,A,0,DV,21,7.0,,16,4.0
3,0,0,A,0,DV,21,6.0,9.0,17,4.0
3,0,0,A,0,DV,21,3.0,6.0,19,4.0
2,0,0,A,0,DA,21,5.0,9.0,19,4.0
3,0,0,A,0,DV,21,5.0,9.0,23,5.0
2,0,0,A,0,DV,21,8.0,,22,5.0
2,0,0,A,0,DA,21,3.0,7.0,19,4.0
4,0,0,C,0,DV,21,1.0,6.0,22,5.0
2,0,0,A,0,DV,21,8.0,,21,5.0
3,0,0,A,0,DA,21,3.0,7.0,19,4.0
2,0,0,S,0,DV,21,4.0,8.0,18,4.0
3,0,0,A,0,DA,21,1.0,5.0,21,5.0
2,0,0,A,0,DV,21,1.0,4.0,17,4.0
4,0,0,C,0,DV,21,8.0,,20,5.0
4,0,0,C,0,DV,21,1.0,5.0,21,5.0
3,0,0,A,0,DV,21,6.0,,17,4.0
2,0,0,A,0,DV,21,5.0,9.0,23,5.0
3,2356,0,D,0,DV,21,4.0,8.0,22,5.0
2,0,0,A,0,DA,21,5.0,8.0,18,4.0
2,0,0,A,0,DV,21,4.0,8.0,19,4.0
3,0,0,A,0,DA,21,3.0,8.0,22,5.0
3,0,0,D,0,DA,21,1.0,4.0,19,4.0
2,0,0,V,2,DA,21,5.0,9.0,20,5.0
3,0,0,A,0,DV,21,3.0,7.0,19,4.0
2,0,0,A,0,DV,21,4.0,7.0,19,4.0
3,0,0,A,0,DV,21,3.0,6.0,17,4.0
3,0,0,A,0,DV,21,6.0,,17,4.0
3,0,0,A,0,DV,21,1.0,4.0,17,4.0
2,0,0,A,0,DV,21,7.0,,18,4.0
3,0,0,A,0,DA,21,2.0,5.0,16,4.0
4,0,0,C,0,DV,21,2.0,6.0,18,4.0
3,0,0,A,0,DV,21,3.0,7.0,18,4.0
2,0,0,A,0,DV,21,3.0,7.0,20,5.0
3,0,0,A,0,DV,21,8.0,,21,5.0
2,0,0,A,0,DV,21,6.0,9.0,19,4.0
3,0,0,A,0,DV,21,3.0,6.0,16,4.0
3,3426,2,D,0,DV,21,3.0,6.0,16,4.0
4,1900,0,C,0,DV,21,5.0,,23,5.0
3,0,0,A,0,DV,21,5.0,9.0,22,5.0
2,0,0,A,0,DV,21,7.0,,22,5.0
3,0,0,A,0,DV,21,3.0,8.0,23,5.0
3,0,0,A,0,DV,21,5.0,9.0,22,5.0
3,0,0,D,0,DV,21,3.0,7.0,22,5.0
2,0,0,A,0,DV,21,1.0,4.0,16,4.0
2,0,0,A,0,DV,21,5.0,9.0,18,4.0
3,0,0,A,0,DV,21,2.0,6.0,20,5.0
3,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,0,0,M,0,DV,21,7.0,,20,5.0
2,0,0,M,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DV,21,2.0,5.0,17,4.0
3,0,0,M,0,DV,21,1.0,5.0,22,5.0
2,0,0,A,0,DV,21,4.0,9.0,22,5.0
2,0,1,M,0,DV,21,4.0,8.0,23,5.0
3,0,0,C,0,DV,21,3.0,7.0,23,5.0
3,0,0,M,0,DA,21,2.0,6.0,21,5.0
3,0,2,D,0,DV,21,2.0,6.0,18,4.0
2,0,0,A,0,DV,21,8.0,,23,5.0
3,0,0,A,0,DV,21,6.0,9.0,19,4.0
3,0,0,A,0,DA,21,5.0,9.0,20,5.0
2,0,0,A,0,DV,21,5.0,9.0,21,5.0
2,0,0,A,0,DV,21,2.0,6.0,18,4.0
3,0,0,A,0,DA,21,5.0,9.0,20,5.0
2,0,0,A,0,DV,21,1.0,5.0,19,4.0
3,0,0,A,0,DV,21,5.0,8.0,17,4.0
3,0,0,D,0,RA,21,5.0,,22,5.0
2,0,0,A,0,DV,21,6.0,,22,5.0
2,0,0,A,0,DV,21,1.0,5.0,21,5.0
2,0,0,A,0,DV,21,8.0,,20,5.0
3,0,0,A,0,DV,21,8.0,,16,4.0
2,0,0,A,0,DV,21,1.0,5.0,22,5.0
2,0,0,M,0,DV,21,7.0,,20,5.0
3,0,0,A,0,DA,21,7.0,,18,4.0
4,0,0,C,0,DV,21,8.0,,17,4.0
3,0,0,A,0,DV,21,7.0,,22,5.0
2,0,0,A,0,DA,21,3.0,7.0,19,4.0
3,0,0,A,0,DV,21,5.0,8.0,19,4.0
2,0,0,A,0,DV,21,6.0,9.0,16,4.0
2,0,0,A,0,DV,21,4.0,8.0,21,5.0
3,0,0,A,0,DV,21,1.0,5.0,18,4.0
2,0,0,A,0,DV,21,8.0,,20,5.0
2,0,0,A,0,DV,21,5.0,9.0,16,4.0
2,0,0,A,0,DV,21,7.0,,22,5.0
3,0,0,A,0,DV,21,8.0,,17,4.0
3,0,0,M,0,DA,21,5.0,9.0,23,5.0
3,0,0,A,0,DV,21,2.0,6.0,20,5.0
2,0,0,A,0,DV,21,5.0,,23,5.0
3,0,0,D,2,DA,21,3.0,6.0,16,4.0
2,0,0,A,0,DV,21,8.0,,21,5.0
2,0,0,A,0,DV,21,1.0,4.0,18,4.0
3,0,0,A,0,DV,21,8.0,,19,4.0
2,2477,3,M,0,DV,21,1.0,6.0,23,5.0
3,0,0,A,0,DV,21,4.0,8.0,18,4.0
3,0,0,A,0,DV,21,7.0,,16,4.0
2,0,2,D,0,DA,21,1.0,5.0,19,4.0
3,0,0,D,0,DA,21,3.0,7.0,19,4.0
2,0,0,S,0,DA,21,3.0,7.0,17,4.0
3,0,0,A,0,DV,21,7.0,,22,5.0
3,0,0,V,0,DV,21,8.0,,21,5.0
3,0,0,B,0,DV,21,5.0,9.0,18,4.0
3,0,0,A,0,DV,21,7.0,,22,5.0
3,0,0,M,0,DV,21,7.0,,18,4.0
4,0,0,C,0,DV,21,5.0,9.0,21,5.0
3,0,0,M,0,DV,21,1.0,4.0,17,4.0
3,0,0,A,0,RA,21,4.0,7.0,19,4.0
3,0,0,A,0,DV,21,3.0,6.0,16,4.0
2,0,0,M,0,DA,21,4.0,8.0,22,5.0
3,0,0,A,0,DV,21,2.0,7.0,21,5.0
3,0,0,M,0,DA,21,1.0,5.0,21,5.0
4,0,0,C,0,DV,21,3.0,6.0,16,4.0
2,0,0,A,0,DV,21,6.0,,18,4.0
2,0,0,A,0,DV,21,2.0,5.0,18,4.0
3,0,0,A,0,DV,21,8.0,,16,4.0
4,0,0,C,0,DV,21,4.0,8.0,18,4.0
3,0,0,A,0,DV,21,6.0,,20,5.0
2,0,0,A,0,DV,21,3.0,7.0,19,4.0
3,0,0,A,0,DV,21,4.0,8.0,19,4.0
2,0,0,A,0,DV,21,4.0,8.0,21,5.0
3,0,0,A,0,DA,40,4.0,7.0,17,4.0
3,0,0,A,0,DV,21,8.0,,23,5.0
3,0,0,A,0,DV,21,4.0,7.0,17,4.0
3,0,0,M,0,DA,21,2.0,7.0,22,5.0
3,0,0,A,0,DV,21,3.0,7.0,18,4.0
2,0,0,M,0,DV,21,2.0,5.0,17,4.0
3,0,0,A,0,DV,21,2.0,6.0,22,5.0
2,0,0,A,0,DV,21,5.0,8.0,19,4.0
3,0,0,A,0,DV,21,2.0,6.0,18,4.0
2,0,0,A,0,DV,21,4.0,8.0,20,5.0
3,0,0,A,0,DV,21,2.0,5.0,19,4.0
3,0,0,A,0,DV,21,6.0,9.0,16,4.0
3,0,0,A,0,DV,21,4.0,8.0,19,4.0
3,0,0,A,0,DA,21,1.0,6.0,22,5.0
3,0,1,A,0,DV,21,4.0,8.0,19,4.0
3,0,0,A,0,DV,21,7.0,,21,5.0
2,0,0,A,0,DV,21,6.0,,21,5.0
3,0,0,A,0,DV,21,1.0,5.0,20,5.0
2,0,1,M,0,DV,21,1.0,6.0,22,5.0
4,0,0,C,0,DV,21,7.0,,21,5.0
2,0,0,A,0,RA,21,4.0,8.0,22,5.0
2,0,0,A,0,DV,21,5.0,9.0,18,4.0
3,0,0,A,0,DV,21,7.0,,23,5.0
2,0,3,M,0,DV,21,1.0,5.0,22,5.0
3,0,0,A,0,DV,21,6.0,9.0,16,4.0
2,0,0,A,0,DA,21,4.0,8.0,22,5.0
2,0,0,A,0,DV,21,1.0,5.0,21,5.0
2,0,0,A,0,DV,21,6.0,,23,5.0
3,0,0,A,0,RA,21,2.0,6.0,19,4.0
3,0,0,A,0,DV,21,2.0,5.0,19,4.0
4,0,0,C,0,DV,21,5.0,8.0,16,4.0
3,0,0,A,0,DV,21,4.0,8.0,16,4.0
3,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DV,21,2.0,5.0,18,4.0
3,0,2,M,0,DV,21,3.0,7.0,21,5.0
2,0,0,A,0,DV,21,2.0,7.0,22,5.0
3,0,0,A,0,DV,21,1.0,6.0,23,5.0
2,0,0,V,0,DV,21,6.0,,23,5.0
4,0,0,C,0,DV,21,5.0,9.0,21,5.0
3,0,0,A,0,RA,21,4.0,8.0,22,5.0
2,0,0,A,0,DV,21,3.0,7.0,20,5.0
2,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DA,21,4.0,8.0,21,5.0
2,0,0,A,0,DA,21,2.0,5.0,17,4.0
3,0,0,M,2,DV,21,2.0,7.0,23,5.0
3,0,0,D,0,DV,21,4.0,8.0,23,5.0
2,0,0,A,0,DV,21,5.0,9.0,22,5.0
3,0,0,A,0,DV,21,1.0,5.0,19,4.0
3,0,0,M,0,DA,21,4.0,8.0,22,5.0
3,0,0,D,0,DA,21,4.0,8.0,16,4.0
2,0,0,A,0,DV,21,1.0,6.0,21,5.0
2,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,A,0,DV,21,3.0,8.0,23,5.0
2,0,0,A,0,DV,21,4.0,8.0,22,5.0
3,0,0,V,0,RA,21,4.0,9.0,22,5.0
2,0,0,M,0,DA,21,4.0,7.0,18,4.0
2,0,0,A,0,DV,21,8.0,,19,4.0
2,0,0,D,0,DV,21,2.0,6.0,21,5.0
2,0,0,A,0,RA,21,1.0,5.0,20,5.0
3,0,0,A,0,DV,21,3.0,7.0,21,5.0
2,2378,0,M,0,DV,21,4.0,8.0,22,5.0
4,0,0,C,0,DV,21,2.0,6.0,18,4.0
3,0,0,A,0,DA,21,2.0,6.0,21,5.0
2,1639,0,D,0,DV,21,2.0,5.0,16,4.0
2,0,0,A,0,DV,21,3.0,7.0,22,5.0
2,0,0,A,0,DV,21,4.0,8.0,19,4.0
3,0,0,A,0,DV,21,1.0,5.0,21,5.0
2,0,0,A,0,DV,21,6.0,,21,5.0
2,0,0,D,0,DA,21,3.0,7.0,23,5.0
3,0,0,A,0,DV,21,4.0,8.0,18,4.0
3,0,0,A,0,DV,21,3.0,8.0,22,5.0
2,0,0,A,0,DV,21,1.0,6.0,21,5.0
2,0,0,A,0,DV,21,4.0,9.0,23,5.0
3,0,0,A,0,RA,21,3.0,7.0,19,4.0
2,0,0,A,0,DV,21,2.0,6.0,20,5.0
2,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,0,0,A,0,DV,21,3.0,7.0,20,5.0
3,0,0,A,0,DV,21,5.0,9.0,23,5.0
2,0,0,A,0,DV,21,2.0,6.0,19,4.0
2,0,0,A,2,DA,21,3.0,7.0,18,4.0
2,0,0,A,0,DA,21,6.0,9.0,16,4.0
3,0,0,A,0,DV,21,2.0,6.0,17,4.0
3,0,0,A,0,DA,21,1.0,5.0,18,4.0
2,0,0,M,0,DV,21,8.0,,18,4.0
4,0,0,C,0,DA,21,1.0,5.0,17,4.0
2,0,0,A,0,DV,21,7.0,,20,5.0
2,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,0,1,M,0,DV,21,3.0,7.0,21,5.0
3,0,0,M,0,DV,21,5.0,9.0,21,5.0
2,0,0,A,0,DV,21,8.0,,22,5.0
3,0,0,A,0,DV,21,8.0,,21,5.0
2,1710,0,M,0,DV,21,5.0,9.0,21,5.0
3,2009,2,M,0,DV,21,3.0,7.0,23,5.0
2,0,0,A,0,DV,21,1.0,4.0,17,4.0
4,0,0,C,0,DV,21,1.0,5.0,22,5.0
2,0,0,A,0,DV,21,7.0,,22,5.0
2,0,0,A,0,RA,21,4.0,8.0,20,5.0
3,0,0,A,0,DV,21,7.0,,22,5.0
2,0,0,A,0,DV,21,6.0,,20,5.0
2,0,0,A,2,DV,10,5.0,9.0,22,5.0
2,0,0,C,0,DV,21,2.0,6.0,22,5.0
2,0,0,M,0,DV,21,6.0,,22,5.0
3,0,0,A,0,DV,21,8.0,,18,4.0
2,0,0,A,0,DV,21,1.0,5.0,23,5.0
3,0,0,A,0,DV,21,3.0,6.0,18,4.0
2,0,0,A,0,DV,21,2.0,5.0,16,4.0
3,0,0,A,0,DV,21,7.0,,22,5.0
2,0,0,A,0,DV,21,6.0,9.0,16,4.0
3,0,0,V,0,DV,21,7.0,,23,5.0
3,0,0,A,0,DV,21,4.0,8.0,17,4.0
3,0,0,A,0,DV,21,5.0,8.0,16,4.0
3,0,0,U,0,DA,21,2.0,5.0,17,4.0
2,0,0,M,0,DV,21,3.0,7.0,22,5.0
3,0,0,A,0,DV,21,5.0,8.0,17,4.0
3,0,0,A,0,DV,21,7.0,,19,4.0
2,0,1,M,0,DV,21,4.0,9.0,22,5.0
2,0,0,A,0,DV,21,6.0,,19,4.0
2,0,0,M,0,DA,21,1.0,5.0,19,4.0
2,0,0,A,0,DV,21,4.0,8.0,21,5.0
2,0,0,A,0,DV,21,5.0,9.0,16,4.0
2,0,0,A,0,DV,21,4.0,7.0,15,4.0
2,0,0,A,0,DV,21,5.0,9.0,20,5.0
4,0,0,C,0,DV,21,1.0,5.0,21,5.0
2,0,0,A,0,DV,21,5.0,9.0,20,5.0
2,0,0,M,0,DA,21,2.0,6.0,21,5.0
3,0,0,A,0,DV,21,8.0,,19,4.0
2,0,0,A,0,DV,21,6.0,9.0,17,4.0
3,0,0,A,0,DV,21,5.0,9.0,19,4.0
3,0,0,A,0,DV,21,7.0,,18,4.0
2,0,0,A,0,RA,21,2.0,6.0,21,5.0
2,0,0,A,0,DV,21,7.0,,20,5.0
2,0,0,A,0,DV,21,3.0,7.0,22,5.0
3,0,0,A,0,DV,21,3.0,7.0,21,5.0
3,0,0,A,0,DV,21,8.0,,18,4.0
3,0,0,U,0,RA,21,3.0,7.0,18,4.0
3,0,0,M,0,DV,21,5.0,,21,5.0
2,0,0,A,0,DV,21,4.0,8.0,19,4.0
3,0,0,B,0,DA,21,2.0,6.0,20,5.0
2,0,0,A,0,DA,21,3.0,6.0,15,4.0
3,0,0,A,0,DV,21,4.0,8.0,20,5.0
3,0,0,A,0,DV,21,4.0,7.0,15,4.0
3,0,0,A,0,DV,21,2.0,6.0,16,4.0
2,0,0,A,0,DV,21,8.0,,21,5.0
3,0,0,A,0,DV,21,5.0,9.0,16,4.0
3,0,0,A,0,DV,21,8.0,,20,5.0
2,0,0,A,0,DV,21,7.0,,21,5.0
2,0,0,A,0,DA,25,7.0,7.0,1,1.0
2,0,0,A,0,DV,21,2.0,2.0,0,
3,0,0,A,0,RA,21,8.0,,0,
2,0,0,C,0,DA,25,3.0,3.0,0,
3,3876,1,M,0,DA,21,7.0,8.0,2,1.0
2,1558,2,A,0,DA,21,4.0,4.0,0,
4,1650,0,C,0,DA,21,2.0,3.0,3,1.0
2,0,0,C,0,DA,25,5.0,5.0,3,1.0
4,0,0,A,0,DV,21,5.0,5.0,0,
4,0,0,A,0,DV,21,6.0,6.0,0,
3,0,0,M,2,DA,21,3.0,3.0,1,1.0
4,0,0,A,0,RA,21,1.0,1.0,0,
2,4116,3,A,0,DA,21,3.0,4.0,3,1.0
3,0,0,A,2,DA,10,3.0,3.0,0,
3,0,0,V,2,DA,21,3.0,4.0,3,1.0
4,0,0,C,0,DV,21,5.0,5.0,2,1.0
3,0,1,D,0,DV,21,4.0,5.0,4,1.0
2,0,0,M,2,DA,21,6.0,6.0,0,
2,0,2,M,2,DA,21,8.0,8.0,4,1.0
4,0,0,A,0,DV,21,5.0,5.0,0,
2,1524,0,M,0,DV,21,5.0,6.0,4,1.0
2,0,0,M,0,DV,21,2.0,3.0,4,1.0
2,0,0,A,0,DV,21,4.0,4.0,2,1.0
3,0,0,A,0,DV,21,3.0,3.0,0,
2,0,0,A,2,DA,21,8.0,9.0,2,1.0
3,0,0,A,0,DV,21,1.0,2.0,2,1.0
3,0,0,A,0,DV,21,2.0,2.0,1,1.0
4,2390,0,U,0,DV,21,2.0,3.0,4,1.0
2,0,0,M,0,DA,21,7.0,7.0,0,
3,1700,1,M,0,DA,21,6.0,7.0,3,1.0
3,0,0,A,0,DV,21,6.0,6.0,2,1.0
2,0,0,A,2,DA,25,5.0,5.0,3,1.0
2,1885,3,M,0,DV,21,4.0,5.0,3,1.0
2,0,3,M,0,DV,21,4.0,5.0,4,1.0
4,0,0,A,0,RA,21,3.0,3.0,0,
3,0,0,A,0,DV,21,8.0,8.0,0,
2,0,0,A,0,DV,21,3.0,4.0,4,1.0
3,0,0,A,0,DV,21,3.0,4.0,4,1.0
2,1368,0,C,0,DV,21,1.0,2.0,4,1.0
2,0,0,C,0,DV,21,4.0,5.0,3,1.0
2,0,0,A,0,DA,21,6.0,7.0,2,1.0
3,0,0,M,0,DA,25,7.0,7.0,2,1.0
2,0,0,C,0,DV,21,1.0,2.0,3,1.0
2,0,0,A,0,DV,21,8.0,,1,1.0
2,0,0,A,2,DA,21,2.0,2.0,0,
2,4550,0,U,0,DV,21,6.0,6.0,3,1.0
2,1828,0,A,0,DV,21,2.0,2.0,2,1.0
4,0,2,C,0,DV,21,4.0,5.0,4,1.0
2,0,2,C,0,DV,21,3.0,4.0,4,1.0
2,946,0,U,0,DV,21,2.0,2.0,2,1.0
3,0,0,A,0,DV,21,2.0,2.0,2,1.0
4,0,0,A,2,DV,21,3.0,3.0,0,
4,1600,0,C,0,DV,21,3.0,3.0,3,1.0
2,0,0,M,0,DA,21,8.0,9.0,2,1.0
3,0,0,A,0,RA,21,4.0,4.0,0,
3,0,0,M,0,DA,21,2.0,2.0,0,
3,0,0,A,0,DV,21,2.0,3.0,2,1.0
3,0,0,A,0,DV,21,5.0,6.0,2,1.0
4,0,0,A,2,DV,21,1.0,1.0,0,
2,0,0,A,0,DV,21,1.0,2.0,2,1.0
3,2130,0,M,0,DA,21,6.0,7.0,4,1.0
2,0,0,M,0,DA,21,4.0,5.0,3,1.0
3,0,0,D,0,DA,25,6.0,6.0,1,1.0
2,0,0,A,2,DA,21,4.0,4.0,0,
2,0,0,C,0,DV,21,1.0,1.0,4,1.0
4,0,0,C,0,DV,21,1.0,2.0,4,1.0
3,1900,1,M,0,DA,21,4.0,5.0,2,1.0
4,2164,3,U,0,DA,21,5.0,6.0,2,1.0
2,0,0,A,0,DV,21,8.0,8.0,2,1.0
2,0,0,A,0,DV,21,8.0,9.0,1,1.0
3,3300,0,M,0,DA,21,7.0,7.0,3,1.0
4,0,0,C,0,DV,21,2.0,2.0,3,1.0
2,0,0,C,0,DV,21,1.0,2.0,2,1.0
3,0,0,M,2,DA,21,7.0,7.0,0,
3,0,0,A,0,DV,21,8.0,8.0,2,1.0
2,0,0,A,0,DV,10,2.0,2.0,0,
2,0,0,M,0,DV,21,8.0,,3,1.0
2,0,0,A,0,DV,21,2.0,2.0,2,1.0
3,0,0,A,0,DV,21,4.0,4.0,0,
3,0,0,M,0,DA,23,2.0,2.0,0,
2,0,0,C,0,DV,21,2.0,3.0,3,1.0
2,0,0,M,0,DV,21,3.0,3.0,4,1.0
2,0,3,M,0,DA,21,6.0,6.0,2,1.0
2,0,0,A,0,DV,21,4.0,5.0,4,1.0
2,0,0,A,0,DV,21,5.0,5.0,0,
3,0,0,A,0,DV,21,4.0,4.0,0,
2,0,2,M,0,DV,21,3.0,4.0,4,1.0
3,0,2,M,0,DV,21,3.0,3.0,4,1.0
3,0,0,A,2,DA,21,6.0,6.0,0,
